2021-09-22 17:29:03.106319+00:00,{'SPY': 0.8827806, 'SPXS': 0.11438278},96595.25
2021-09-22 17:30:03.395560+00:00,{'SPY': 0.9390756, 'SPXS': 0.051448483},96573.32
2021-09-22 17:31:02.964882+00:00,{'SPY': 0.7216485, 'SPXS': 0.2771411},96578.57
2021-09-22 17:32:03.104644+00:00,{'SPY': 0.965011, 'SPXS': 0.019653985},96572.74
2021-09-22 17:33:03.165861+00:00,{'SPY': 0.8639981, 'SPXS': 0.13468887},96572.42
2021-09-22 17:34:03.244174+00:00,{'SPY': 0.94178385, 'SPXS': 0.027306113},96574.17
2021-09-22 17:35:03.063465+00:00,{'SPY': 0.76234454, 'SPXS': 0.23638394},96570.85
2021-09-22 17:36:03.425775+00:00,{'SPY': 0.5417555, 'SPXS': 0.4579849},96562.09
2021-09-22 17:37:03.173180+00:00,{'SPY': 0.17278697, 'SPXS': 0.82720554},96574.75
2021-09-22 17:38:03.199122+00:00,{'SPY': 0.52766997, 'SPXS': 0.47231877},96629.13
2021-09-22 17:39:03.379228+00:00,{'SPY': 0.99166465, 'SPXS': 0.005645557},96588.76
2021-09-22 17:40:03.180992+00:00,{'SPY': 0.79574513, 'SPXS': 0.20405091},96574.35
2021-09-22 17:41:03.196771+00:00,{'SPY': 0.90837306, 'SPXS': 0.09078285},96563.73
2021-09-22 17:42:03.122655+00:00,{'SPY': 0.97159564, 'SPXS': 0.013785578},96573.73
2021-09-22 17:43:03.242430+00:00,{'SPY': 0.92957246, 'SPXS': 0.008775966},96574.09
2021-09-22 17:44:02.856964+00:00,{'SPY': 0.9305864, 'SPXS': 0.05202823},96582.29
2021-09-22 17:45:03.385699+00:00,{'SPY': 0.32007942, 'SPXS': 0.67964786},96560.93
2021-09-22 17:46:03.133343+00:00,{'SPY': 0.48207754, 'SPXS': 0.5176497},96505.65
2021-09-22 17:47:03.328442+00:00,{'SPY': 0.04526098, 'SPXS': 0.9547205},96540.71
2021-09-22 17:48:03.280824+00:00,{'SPY': 0.12680054, 'SPXS': 0.873179},96578.42
2021-09-22 17:49:03.168947+00:00,{'SPY': 0.86500305, 'SPXS': 0.13431753},96578.96
2021-09-22 17:50:03.181703+00:00,{'SPY': 0.30697456, 'SPXS': 0.69296163},96537.12
2021-09-22 17:51:03.203849+00:00,{'SPY': 0.26731625, 'SPXS': 0.73266166},96558.92
2021-09-22 17:52:03.277753+00:00,{'SPY': 0.5339022, 'SPXS': 0.466084},96584.12
2021-09-22 17:53:03.153817+00:00,{'SPY': 0.8568117, 'SPXS': 0.1431597},96612.72
2021-09-22 17:54:03.164312+00:00,{'SPY': 0.96635574, 'SPXS': 0.03343533},96598.03
2021-09-22 17:55:03.457378+00:00,{'SPY': 0.9591872, 'SPXS': 0.04003136},96594.68
2021-09-22 17:56:03.072280+00:00,{'SPY': 0.98017675, 'SPXS': 0.016009752},96603.48
2021-09-22 17:57:03.224348+00:00,{'SPY': 0.91088146, 'SPXS': 0.08787027},96606.26
2021-09-22 17:58:03.104763+00:00,{'SPY': 0.96429044, 'SPXS': 0.0071237516},96610.73
2021-09-22 17:59:03.157723+00:00,{'SPY': 0.88161737, 'SPXS': 0.11787526},96633.41
2021-09-22 18:00:03.554251+00:00,{'SPY': 0.9650616, 'SPXS': 0.031770915},96540.01
2021-09-22 18:01:03.199806+00:00,{'SPY': 0.91502416, 'SPXS': 0.08489074},96778.37
2021-09-22 18:02:02.723236+00:00,{'SPY': 0.91502416, 'SPXS': 0.08489074},96735.6
2021-09-22 18:03:03.352538+00:00,{'SPY': 0.504913, 'SPXS': 0.49508107},96765.16
2021-09-22 18:04:03.208542+00:00,{'SPY': 0.9209885, 'SPXS': 0.078826204},96599.52
2021-09-22 18:05:03.230475+00:00,{'SPY': 0.5723886, 'SPXS': 0.42746902},96647.76
2021-09-22 18:06:03.248390+00:00,{'SPY': 0.5723886, 'SPXS': 0.42746902},96712.6
2021-09-22 18:07:03.141892+00:00,{'SPY': 0.766045, 'SPXS': 0.2339531},96764.58
2021-09-22 18:08:03.189939+00:00,{'SPY': 0.96488273, 'SPXS': 0.035096087},96732.86
